"","X.3","X.2","X.1","X","institutionCode","collectionCode","collectionID","occurrenceID","catalogNumber","family","scientificName","taxonID","scientificNameAuthorship","genus","subgenus","specificEpithet","verbatimTaxonRank","infraspecificEpithet","cultivarEpithet","taxonRank","identifiedBy","dateIdentified","identificationReferences","recordedBy","recordNumber","eventDate","year","month","day","startDayOfYear","endDayOfYear","verbatimEventDate","occurrenceRemarks","habitat","sex","individualCount","country","countryCode","stateProvince","county","municipality","locality","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimCoordinates","rights.x","recordID","references","identifier","accessURI","thumbnailAccessURI","goodQualityAccessURI","rights.y","Owner","creator","UsageTerms","total_n","median_itd","sd_itd","verbatimScientificName","acceptedSpecies","developmentYear","tmean_annual","ppt_annual","urban_fraction","cropland_fraction","grazing_fraction","pasture_fraction","nlcd_year","nlcd_value","nlcd_class"
"5427",5427,7738,7738,7738,NA,NA,NA,NA,"LACMENTB001078","Apidae","Bombus appositus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/20/50",1950,6,20,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Bishop Creek , Camp 1 = Four Jeffreys Camp",NA,37.25,-118.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.636625629,0.040700267,"Bombus appositus Cresson, 1879","Bombus appositus",1950,-7.96900034,615.0239868,0,0.588959277,38.51412201,0,NA,NA,NA
"5428",5428,5497,5497,5497,NA,NA,NA,NA,"LACMENTB001086","Apidae","Bombus appositus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/15/62",1962,8,15,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Blue Lake, southern Warner Mountains",NA,41.14,-120.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.434442919,0.125120537,"Bombus appositus Cresson, 1879","Bombus appositus",1962,-4.593000412,460.81201176,0,0.760029316,30.38992691,0,NA,NA,NA
"5429",5429,5498,5498,5498,NA,NA,NA,NA,"LACMENTB001087","Apidae","Bombus appositus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/15/62",1962,8,15,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Blue Lake, southern Warner Mountains",NA,41.14,-120.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.375137469,0.075812055,"Bombus appositus Cresson, 1879","Bombus appositus",1962,-4.593000412,460.81201176,0,0.760029316,30.38992691,0,NA,NA,NA
"5430",5430,8213,8213,8213,NA,NA,NA,NA,"LACMENTB001254","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/24/37",1937,6,24,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Long Valley",NA,35.82,-116.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.529356034,0.06243743,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1937,0.434000015,223.25999448,0,0,26.59791565,0,NA,NA,NA
"5431",5431,5879,5879,5879,NA,NA,NA,NA,"LACMENTB001258","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/19/60",1960,6,19,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"San Bruno Mountain, San Bruno Mountain State Park",NA,37.69,-122.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.316881502,0.065445358,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1960,9.598000526,1551.5639652,0,1.722478509,7.357677937,7.357677937,NA,NA,NA
"5432",5432,5880,5880,5880,NA,NA,NA,NA,"LACMENTB001259","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/19/60",1960,6,19,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"San Bruno Mountain, San Bruno Mountain State Park",NA,37.69,-122.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.403924868,0.076450477,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1960,9.598000526,1551.5639652,0,1.722478509,7.357677937,7.357677937,NA,NA,NA
"5433",5433,6515,6515,6515,NA,NA,NA,NA,"LACMENTB001263","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1957",1957,9,12,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Convict Lake",NA,37.59,-118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.334471792,0.049152203,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1957,-7.982000351,872.18399052,0,0.690219462,17.65572548,0,NA,NA,NA
"5434",5434,6516,6516,6516,NA,NA,NA,NA,"LACMENTB001264","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1957",1957,9,12,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Convict Lake",NA,37.59,-118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.399478578,0.092200311,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1957,-7.982000351,872.18399052,0,0.690219462,17.65572548,0,NA,NA,NA
"5435",5435,4100,4100,4100,NA,NA,NA,NA,"LACMENTB001268","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/16/69",1969,6,16,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Fales Hot Springs",NA,38.35,-119.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.478569991,0.060075872,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1969,-1.414000034,4019.9758296,0,1.360277295,29.954813,0,NA,NA,NA
"5436",5436,3479,3479,3479,NA,NA,NA,NA,"LACMENTB001269","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/08/1975",1975,9,8,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.489306049,0.136663411,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5437",5437,3480,3480,3480,NA,NA,NA,NA,"LACMENTB001270","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/08/1975",1975,9,8,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.396103896,0.020843013,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5438",5438,3486,3486,3486,NA,NA,NA,NA,"LACMENTB001271","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1975",1975,9,12,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Sonora Pass",NA,38.32,-119.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.370566821,0.057350805,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1975,-3.983000278,1242.1320192,0,0.208567306,5.683810711,0,NA,NA,NA
"5439",5439,6098,6098,6098,NA,NA,NA,NA,"LACMENTB001287","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/16/59",1959,8,16,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Sonora Pass",NA,38.32,-119.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.415114793,0.049961785,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1959,-3.546000242,2672.0639652,0,0,0,0,NA,NA,NA
"5440",5440,3481,3481,3481,NA,NA,NA,NA,"LACMENTB001294","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/08/1975",1975,9,8,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.426223794,0.067693092,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5441",5441,3482,3482,3482,NA,NA,NA,NA,"LACMENTB001295","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/08/1975",1975,9,8,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.422758778,0.131281529,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5442",5442,3483,3483,3483,NA,NA,NA,NA,"LACMENTB001296","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/08/1975",1975,9,8,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.35000885,0.085275314,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5443",5443,3484,3484,3484,NA,NA,NA,NA,"LACMENTB001297","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/07/1975",1975,9,7,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.393121722,0.131168245,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5444",5444,3485,3485,3485,NA,NA,NA,NA,"LACMENTB001298","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/07/1975",1975,9,7,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.437827982,0.128691464,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5445",5445,6517,6517,6517,NA,NA,NA,NA,"LACMENTB001300","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1957",1957,9,12,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Convict Lake",NA,37.59,-118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.472996622,0.19593543,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1957,-7.982000351,872.18399052,0,0.690219462,17.65572548,0,NA,NA,NA
"5446",5446,5881,5881,5881,NA,NA,NA,NA,"LACMENTB001301","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/19/60",1960,6,19,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"San Bruno Mountain, San Bruno Mountain State Park",NA,37.69,-122.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.598057662,0.056998492,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1960,9.598000526,1551.5639652,0,1.722478509,7.357677937,7.357677937,NA,NA,NA
"5447",5447,5882,5882,5882,NA,NA,NA,NA,"LACMENTB001302","Apidae","Bombus rufocinctus",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6/19/60",1960,6,19,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"San Bruno Mountain, San Bruno Mountain State Park",NA,37.69,-122.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.481471267,0.236452133,"Bombus rufocinctus Cresson, 1863","Bombus rufocinctus",1960,9.598000526,1551.5639652,0,1.722478509,7.357677937,7.357677937,NA,NA,NA
"5448",5448,6509,6509,6509,NA,NA,NA,NA,"LACMENTB001376","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1957",1957,9,12,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Convict Lake",NA,37.59,-118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.482654379,0.040154537,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1957,-7.982000351,872.18399052,0,0.690219462,17.65572548,0,NA,NA,NA
"5449",5449,6510,6510,6510,NA,NA,NA,NA,"LACMENTB001377","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1957",1957,9,12,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Convict Lake",NA,37.59,-118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.537907502,0.066762043,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1957,-7.982000351,872.18399052,0,0.690219462,17.65572548,0,NA,NA,NA
"5450",5450,6511,6511,6511,NA,NA,NA,NA,"LACMENTB001378","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1957",1957,9,12,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Convict Lake",NA,37.59,-118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.466579767,0.119610624,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1957,-7.982000351,872.18399052,0,0.690219462,17.65572548,0,NA,NA,NA
"5451",5451,6512,6512,6512,NA,NA,NA,NA,"LACMENTB001379","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1957",1957,9,12,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Convict Lake",NA,37.59,-118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.655357572,0.041661122,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1957,-7.982000351,872.18399052,0,0.690219462,17.65572548,0,NA,NA,NA
"5452",5452,6513,6513,6513,NA,NA,NA,NA,"LACMENTB001380","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1957",1957,9,12,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Convict Lake",NA,37.59,-118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.713374611,0.222908785,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1957,-7.982000351,872.18399052,0,0.690219462,17.65572548,0,NA,NA,NA
"5453",5453,6514,6514,6514,NA,NA,NA,NA,"LACMENTB001381","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/12/1957",1957,9,12,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Convict Lake",NA,37.59,-118.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.606617765,0.059421563,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1957,-7.982000351,872.18399052,0,0.690219462,17.65572548,0,NA,NA,NA
"5454",5454,3476,3476,3476,NA,NA,NA,NA,"LACMENTB001382","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/08/1975",1975,9,8,NA,NA,NA,NA,NA,"male",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.658862952,0.054557315,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5455",5455,3477,3477,3477,NA,NA,NA,NA,"LACMENTB001383","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/08/1975",1975,9,8,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.582178504,0.089140205,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5456",5456,3478,3478,3478,NA,NA,NA,NA,"LACMENTB001384","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/08/1975",1975,9,8,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Bridgeport",NA,38.26,-119.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.550660528,0.013682034,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1975,-1.732000113,79.295997624,0,2.794310331,31.98270035,31.98270035,NA,NA,NA
"5457",5457,3093,3093,3093,NA,NA,NA,NA,"LACMENTB001385","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/11/1980",1980,8,11,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Onion Valley, 9000'",NA,36.77,-118.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.500342468,0.009566507,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1980,-3.793000221,4181.4001464,0,0,0,0,NA,NA,NA
"5458",5458,3094,3094,3094,NA,NA,NA,NA,"LACMENTB001386","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/11/1980",1980,8,11,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Onion Valley, 9000'",NA,36.77,-118.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.511037093,0.042859421,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1980,-3.793000221,4181.4001464,0,0,0,0,NA,NA,NA
"5459",5459,3095,3095,3095,NA,NA,NA,NA,"LACMENTB001387","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/11/1980",1980,8,11,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Onion Valley, 9000'",NA,36.77,-118.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.504836973,0.058949301,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1980,-3.793000221,4181.4001464,0,0,0,0,NA,NA,NA
"5460",5460,6940,6940,6940,NA,NA,NA,NA,"LACMENTB001388","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/17/55",1955,8,17,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Onion Valley, Inyo National Forest",NA,36.77,-118.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.607786527,0.125438198,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1955,-8.620000839,2060.2080684,0,0,0,0,NA,NA,NA
"5461",5461,6941,6941,6941,NA,NA,NA,NA,"LACMENTB001389","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/17/55",1955,8,17,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Onion Valley, Inyo National Forest",NA,36.77,-118.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.593555782,0.175072541,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1955,-8.620000839,2060.2080684,0,0,0,0,NA,NA,NA
"5462",5462,7563,7563,7563,NA,NA,NA,NA,"LACMENTB001390","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/23/52",1952,8,23,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Independence",NA,36.8,-118.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.502748606,0.056675651,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1952,1.957000136,613.75199892,51,3.915636778,58.80667114,58.80667114,NA,NA,NA
"5463",5463,7564,7564,7564,NA,NA,NA,NA,"LACMENTB001391","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/23/52",1952,8,23,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Independence",NA,36.8,-118.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.512352589,0.105562664,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1952,1.957000136,613.75199892,51,3.915636778,58.80667114,58.80667114,NA,NA,NA
"5464",5464,7565,7565,7565,NA,NA,NA,NA,"LACMENTB001392","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/23/52",1952,8,23,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Independence",NA,36.8,-118.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.501562119,0.073126893,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1952,1.957000136,613.75199892,51,3.915636778,58.80667114,58.80667114,NA,NA,NA
"5465",5465,7566,7566,7566,NA,NA,NA,NA,"LACMENTB001393","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/23/52",1952,8,23,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Independence",NA,36.8,-118.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.665014296,0.085127905,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1952,1.957000136,613.75199892,51,3.915636778,58.80667114,58.80667114,NA,NA,NA
"5466",5466,6348,6348,6348,NA,NA,NA,NA,"LACMENTB001417","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9/21/58",1958,9,21,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Hwy 89 E of Monitor Pass , 7000'",NA,38.66,-119.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.517051001,0.026274213,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1958,-0.577000022,795.10803228,0,8.594895363,21.53115273,0,NA,NA,NA
"5467",5467,6813,6813,6813,NA,NA,NA,NA,"LACMENTB001418","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09/10/1956",1956,9,10,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Rock Creek (US 395)",NA,38.51,-119.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.533800411,0.055227513,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1956,1.21600008,693.30001836,0,11.22585964,25.3366375,25.3366375,NA,NA,NA
"5468",5468,8212,8212,8212,NA,NA,NA,NA,"LACMENTB001419","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/18/37",1937,8,18,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Lake Arrowhead, San Bernardino Mountains, San Bernardino National Forest",NA,34.26,-117.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.549707388,0.027139802,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1937,-5.640000343,2382.036072,0,1.311208963,17.69572067,17.69572067,NA,NA,NA
"5469",5469,3096,3096,3096,NA,NA,NA,NA,"LACMENTB001426","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/10/1980",1980,8,10,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Grandview Campground [= Grandview], White Mountains",NA,37.33,-118.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.542736702,0.065586532,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1980,-1.496000051,993.38397216,0,0.170541972,49.55174637,0,NA,NA,NA
"5470",5470,7429,7429,7429,NA,NA,NA,NA,"LACMENTB001427","Apidae","Bombus morrisoni",NA,NA,"Bombus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07/02/1953",1953,7,2,NA,NA,NA,NA,NA,"female",NA,"United States",NA,"California",NA,NA,"Mazourka Canyon, Inyo Mountains, Inyo National Forest",NA,36.91,-118.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.766687364,0.029251386,"Bombus morrisoni Cresson, 1879","Bombus morrisoni",1953,2.200000048,179.44800564,0,0,0,0,NA,NA,NA
